,v,vw,o,c,h,l,t,n
315,8.389533019999996,19446.2079,19447.39,19445.53,19452.0,19443.0,1665378900000,241
316,2.517741499999998,19448.2126,19446.05,19450.51,19451.48,19444.5,1665378960000,256
317,8.097163519999999,19450.2289,19450.3,19449.31,19454.85,19446.17,1665379020000,331
318,4.240430149999997,19448.425,19449.34,19449.47,19452.66,19444.95,1665379080000,251
319,1.7912363599999974,19454.1282,19449.47,19457.24,19459.33,19448.54,1665379140000,201
320,3.1512031199999986,19458.2924,19455.67,19458.98,19460.0,19450.2,1665379200000,271
321,0.5230662699999998,19459.3043,19459.68,19459.52,19460.51,19457.0,1665379260000,104
322,3.180083229999999,19455.8084,19459.52,19455.0,19461.17,19450.53,1665379320000,149
323,1.3238278399999996,19452.8968,19453.53,19453.65,19454.1536723,19450.42,1665379380000,137
324,1.687138489999999,19452.2989,19453.93,19450.54,19454.81,19449.31,1665379440000,196
325,5.958753159999995,19452.4352,19450.75,19454.1,19455.79,19448.63,1665379500000,243
326,29.60315840000002,19463.6064,19454.1,19467.54,19472.27,19454.1,1665379560000,388
327,7.89747821,19465.2788,19466.05,19466.7,19468.14,19463.02,1665379620000,332
328,4.808245219999998,19465.7006,19467.69,19467.27,19468.67,19463.49,1665379680000,241
329,5.333545909999998,19467.6361,19467.27,19467.93,19470.72,19465.49,1665379740000,320
330,3.994651529999999,19463.8588,19467.13,19463.76,19469.03,19461.05,1665379800000,201
331,11.041248670000005,19458.5834,19465.07,19456.27,19468.70066486,19453.75,1665379860000,268
332,50.43205630999994,19433.5933,19456.5,19414.63,19459.45945946,19409.58,1665379920000,799
333,52.39003976,19410.8492,19417.84,19408.84,19423.0,19389.39,1665379980000,668
334,13.459754910000004,19417.901,19411.96,19416.9,19423.0,19410.89,1665380040000,326
335,34.17147934000007,19410.6796,19416.9,19403.51,19422.4494765,19400.77,1665380100000,557
336,38.59686200000002,19395.7875,19403.5,19399.78,19410.76211346,19385.49,1665380160000,728
337,18.59342415000002,19407.3266,19399.86,19413.35,19415.73,19399.16,1665380220000,362
338,5.247313729999992,19411.1444,19413.79,19411.23,19415.0,19408.05,1665380280000,193
339,11.956018719999998,19406.5245,19411.11,19402.95,19415.0,19400.94,1665380340000,274
340,31.655356480000062,19400.6955,19414.65790114,19397.71,19414.65790114,19392.01,1665380400000,472
341,5.216745119999995,19400.486,19398.05,19401.84,19403.4,19397.22,1665380460000,240
342,11.692534749999986,19399.47,19399.09,19399.92,19403.44,19395.14,1665380520000,341
343,24.033744970000008,19404.9346,19400.34,19409.71,19411.61,19398.67,1665380580000,426
344,7.658887149999998,19403.9041,19410.44,19403.77,19410.44,19399.36,1665380640000,247
345,24.083248090000012,19399.4171,19404.51,19403.24,19407.0,19393.56,1665380700000,502
346,6.025348079999998,19400.3454,19403.07,19398.25,19403.19,19398.03,1665380760000,175
347,3.8267175699999965,19399.0366,19398.94,19397.11229295,19402.86,19395.43,1665380820000,200
348,17.889747690000004,19401.0929,19400.04,19399.93,19404.17,19397.11229295,1665380880000,374
349,7.404006499999999,19400.4641,19400.01,19401.09,19403.73,19397.25,1665380940000,256
350,8.524761589999997,19401.5977,19401.09,19398.96,19404.17,19396.16,1665381000000,272
351,8.290140440000002,19406.5854,19398.31,19409.87,19412.53,19398.31,1665381060000,331
352,8.903567479999992,19406.0211,19409.88,19408.6,19410.58,19400.8,1665381120000,218
353,3.1110992699999986,19405.774,19408.6,19406.66,19409.34,19403.05,1665381180000,204
354,6.060986949999996,19410.6534,19406.9,19409.94,19414.7,19405.27402683,1665381240000,263
355,7.66193426,19404.6465,19409.0,19405.16,19410.0,19400.01,1665381300000,266
356,5.906691759999997,19406.4867,19404.59,19407.37,19410.99,19402.7,1665381360000,228
357,5.0751289800000015,19408.8793,19407.03,19411.71,19413.0,19405.94,1665381420000,184
358,6.85490918,19412.4476,19411.71,19411.5,19416.0,19406.15,1665381480000,260
359,27.846296180000046,19415.9271,19411.48,19412.94,19421.0,19410.0,1665381540000,251
360,34.922788939999926,19410.8028,19413.2,19408.66,19419.468097,19403.0,1665381600000,461
361,38.393982159999965,19407.9182,19407.11,19412.5,19416.61,19396.0,1665381660000,458
362,47.98294530999988,19406.0392,19411.04,19398.0,19411.05,19396.0,1665381720000,470
363,15.426321419999999,19396.7218,19401.99,19393.16,19410.9,19390.96,1665381780000,308
364,58.837279269999954,19390.845,19393.03,19407.64,19418.26,19378.0,1665381840000,680
365,12.841887779999992,19411.8556,19407.66,19418.5,19419.12,19403.33317137,1665381900000,289
366,20.507976570000004,19413.5156,19417.03,19413.0,19424.49,19406.24848161,1665381960000,295
367,50.45069021999997,19418.4407,19420.01,19426.55,19432.79,19412.07910208,1665382020000,582
368,26.90887547000006,19423.3544,19426.56,19421.93,19433.04,19418.0,1665382080000,342
369,8.53746168999999,19423.9075,19416.93795248,19427.93,19430.69,19416.93795248,1665382140000,321
370,22.849693110000068,19427.9673,19429.08,19422.87,19434.0,19419.0,1665382200000,444
371,7.430256529999998,19427.9606,19422.86,19429.55,19431.01,19422.86,1665382260000,236
372,24.716853010000026,19432.8858,19430.04,19434.23,19439.75,19425.09,1665382320000,506
373,6.789903400000002,19431.5804,19432.71,19432.49,19434.82,19427.69,1665382380000,265
374,6.133790060000007,19430.6828,19433.72,19426.66,19434.68,19426.66,1665382440000,200
375,7.3305636,19429.9263,19427.78,19430.87,19433.83,19426.36,1665382500000,232
376,14.518470169999986,19433.0822,19429.68,19435.88,19437.9,19426.78721676,1665382560000,366
377,5.3286489600000015,19434.8375,19434.82,19435.61,19437.78,19428.0,1665382620000,171
378,4.578503530000001,19433.1572,19434.37,19435.92,19436.8,19428.73261905,1665382680000,233
379,3.1825914999999996,19435.1472,19437.42,19435.18,19437.51,19428.42178822,1665382740000,270
380,9.407739150000001,19429.8351,19436.68,19428.81,19437.21,19425.3,1665382800000,282
381,11.355205609999999,19427.844,19428.81,19433.71,19434.2,19423.35,1665382860000,299
382,6.935149250000001,19434.1967,19432.53,19434.49,19437.33,19430.0,1665382920000,238
383,8.826782670000002,19430.8207,19433.16,19430.06,19434.74713483,19428.04,1665382980000,322
384,6.380459150000001,19426.5711,19432.9,19426.12,19432.9,19419.55,1665383040000,224
385,6.709648770000003,19425.1703,19424.29,19427.63,19432.8,19420.72,1665383100000,266
386,6.183574310000003,19430.0592,19427.63,19432.03,19437.37,19422.74,1665383160000,320
387,4.5922021899999965,19434.0035,19432.2,19432.01,19437.53,19427.2,1665383220000,218
388,4.382466829999999,19431.8071,19431.78,19428.83,19436.06,19428.08,1665383280000,206
389,2.4375010199999982,19429.579,19430.35,19425.4,19435.1,19423.34,1665383340000,191
390,29.056652100000022,19424.8035,19425.4,19424.92,19435.0,19421.93,1665383400000,418
391,71.48136441999999,19424.4573,19424.93,19415.68,19430.0,19415.68,1665383460000,639
392,11.711887359999992,19413.9698,19417.09,19414.41,19427.3,19409.5,1665383520000,248
393,17.09532917000001,19409.4332,19414.84,19409.67,19417.7,19400.31,1665383580000,401
394,12.726149510000003,19404.5058,19410.12,19401.53,19417.4,19400.0,1665383640000,300
395,15.052476630000001,19396.4806,19400.83,19396.3,19407.9443458,19390.2,1665383700000,350
396,7.299182539999998,19402.0895,19396.83,19402.82,19408.14,19396.13,1665383760000,208
397,13.065160789999988,19400.8274,19402.3,19401.8,19403.95,19396.6,1665383820000,325
398,2.556774489999999,19400.642,19401.46,19401.37,19403.5,19398.68,1665383880000,230
399,9.130364069999997,19398.0188,19400.44,19398.37,19401.8,19395.21,1665383940000,287
400,2.6940630099999985,19398.3569,19397.17,19398.02,19400.06,19395.61,1665384000000,177
401,15.53115716999999,19397.2803,19398.35,19400.11,19403.83,19392.35,1665384060000,324
402,8.667919190000005,19396.8295,19400.1,19398.14,19401.48,19391.79,1665384120000,287
403,9.412429980000006,19396.4735,19396.7,19402.14,19402.3,19392.14,1665384180000,302
404,3.1447255899999984,19402.0799,19403.67,19401.37,19404.38,19398.7119211,1665384240000,160
405,32.60386399000005,19403.9922,19402.59,19404.52,19410.0,19398.7119211,1665384300000,463
406,13.44914942,19401.1251,19406.03,19405.06,19407.64,19397.0,1665384360000,307
407,1.9229128500000006,19401.7445,19404.95,19402.15,19404.95,19397.0,1665384420000,191
408,13.363517369999993,19398.7895,19401.7,19392.85,19407.33,19390.0,1665384480000,393
409,7.149724620000004,19395.6998,19393.76,19398.12,19400.85,19387.9,1665384540000,278
410,27.92509706000003,19404.3103,19397.7,19405.84,19409.0,19396.85,1665384600000,340
411,5.734565209999997,19404.3312,19404.18,19404.53,19408.0,19400.25,1665384660000,207
412,18.233683600000003,19399.323,19406.3,19395.52,19409.0,19394.62,1665384720000,352
413,33.155528640000014,19396.4946,19397.4,19389.13,19406.0,19386.93,1665384780000,438
414,23.407550180000076,19380.1643,19389.13,19381.06,19396.2,19370.69,1665384840000,525
415,39.20556883000004,19386.0563,19381.79,19386.3,19394.0,19377.94,1665384900000,465
416,18.973243759999995,19396.1405,19384.32,19393.86,19403.85415223,19384.32,1665384960000,334
417,10.379016959999992,19401.6349,19395.57,19397.47,19404.0,19393.85,1665385020000,216
418,102.74299850000023,19402.6864,19397.28,19393.97,19405.0,19392.11,1665385080000,760
419,58.90538547999993,19401.1756,19402.74504367,19393.04,19404.0,19388.02,1665385140000,568
420,178.11123975999996,19389.4921,19393.12,19403.17,19408.57,19378.0,1665385200000,1043
421,29.202962640000045,19411.6912,19405.09,19415.81,19419.26,19396.8,1665385260000,575
422,16.274297729999997,19412.9471,19417.12,19411.59,19419.43,19407.0,1665385320000,355
423,42.85551158999999,19414.1256,19412.61,19417.79,19421.95,19406.0,1665385380000,492
424,62.394350109999905,19414.5404,19411.0,19415.87184358,19427.02,19411.0,1665385440000,638
425,16.87908,19424.9987,19414.70414044,19420.0,19430.0,19414.70414044,1665385500000,426
426,27.947919990000052,19417.6587,19425.62,19421.14,19425.97,19410.0,1665385560000,379
427,11.520858569999994,19417.087,19421.06,19420.76,19423.96,19411.0,1665385620000,308
428,28.652878720000007,19408.7575,19420.75,19413.36,19420.91,19405.0,1665385680000,438
429,16.537228619999997,19416.0612,19413.89,19422.29,19423.43,19408.09772072,1665385740000,416
430,53.141082769999954,19420.2306,19422.29,19413.83,19426.0,19411.45,1665385800000,506
431,9.581662790000001,19415.9201,19415.25,19417.42,19422.0,19411.59,1665385860000,226
432,11.005790239999996,19412.0244,19416.18,19415.85,19418.07,19406.24,1665385920000,362
433,36.594481460000026,19429.168,19416.4,19424.36,19435.91,19414.79403026,1665385980000,563
434,21.839954360000057,19422.6476,19424.48,19422.83,19427.93,19415.28,1665386040000,463
435,13.218656970000008,19416.2458,19422.73,19411.43,19423.56,19410.94,1665386100000,260
436,3.9930972200000014,19410.5242,19412.39,19409.18,19422.1,19405.93,1665386160000,252
437,9.221412349999994,19407.2373,19409.52,19411.86,19419.0,19402.42,1665386220000,293
438,11.152030769999987,19414.14,19412.21,19415.79,19418.63,19407.0,1665386280000,330
439,15.092920890000013,19418.4875,19415.83,19421.57,19423.82,19413.0,1665386340000,348
440,53.80202234999997,19423.0293,19421.07,19425.42,19427.0,19414.9,1665386400000,566
441,5.074356809999998,19423.3159,19424.0,19422.29,19427.6,19420.47,1665386460000,297
442,3.7654608699999996,19421.605,19422.83,19422.35,19424.97,19418.4,1665386520000,231
443,6.986507140000003,19423.9365,19423.88,19425.15,19427.87,19419.81,1665386580000,317
444,9.099743980000008,19429.3907,19425.13,19430.75,19434.23,19422.14,1665386640000,349
445,16.230817309999985,19435.7018,19433.13,19430.06,19443.83,19422.5,1665386700000,479
446,9.641013789999997,19427.4803,19430.06,19422.64,19433.45,19420.26,1665386760000,270
447,7.785329260000002,19421.3114,19422.64,19420.23,19425.96,19417.82,1665386820000,239
448,17.21358968000001,19418.1199,19419.58,19414.85,19423.83,19413.59,1665386880000,361
449,1.4820825999999987,19417.0198,19415.87,19415.05,19420.15,19413.45,1665386940000,196
450,21.92648100000001,19411.3199,19415.96,19413.91,19418.0,19405.17,1665387000000,413
451,13.956968790000001,19421.0007,19414.38,19424.4,19426.73145486,19413.5,1665387060000,368
452,18.49758813000001,19422.8658,19424.39,19424.74,19427.19,19420.82,1665387120000,401
453,12.45520105999999,19424.2252,19424.57,19423.1,19427.83,19420.21,1665387180000,391
454,3.545507289999996,19423.9304,19423.89,19425.4,19427.39,19421.32,1665387240000,239
455,21.42531080000001,19431.1236,19425.34,19431.02,19437.0,19423.77,1665387300000,444
456,11.256907330000004,19430.444,19429.79,19428.82,19438.0,19424.8,1665387360000,369
457,10.042676219999999,19425.7337,19428.77,19425.2,19431.0,19422.62,1665387420000,358
458,11.685339299999985,19426.8261,19424.77,19425.99,19430.39275025,19421.17,1665387480000,469
459,31.88475471000004,19428.067,19423.99,19425.67,19433.0,19420.62,1665387540000,518
460,8.855325319999993,19426.9448,19424.14,19426.46,19431.0,19422.9,1665387600000,253
461,31.937455610000008,19424.2338,19425.62,19426.77,19430.49,19420.0,1665387660000,321
462,10.084450729999997,19428.5472,19426.96,19427.17,19431.0,19424.27,1665387720000,279
463,6.2191957399999955,19429.2575,19425.93,19426.47,19432.38763676,19424.5,1665387780000,309
464,10.190326079999993,19427.4092,19427.02,19425.65,19433.0,19421.35,1665387840000,342
465,19.06675813000003,19428.31,19424.16,19422.77,19433.0,19420.3,1665387900000,337
466,10.47709408999999,19423.1974,19421.2,19430.28319419,19431.0,19418.24,1665387960000,359
467,12.34854721,19426.5169,19420.81,19427.71,19431.0,19420.81,1665388020000,383
468,2.6729759500000014,19427.6004,19431.0,19424.07,19432.0,19423.11,1665388080000,214
469,5.251194090000005,19422.215,19424.04,19421.88,19431.0,19419.07,1665388140000,338
470,14.618288939999987,19420.5369,19421.09,19417.03,19430.52135506,19413.09,1665388200000,425
471,3.0634201800000005,19417.4194,19416.52,19417.93,19420.5,19413.09,1665388260000,210
472,5.32934972,19413.2621,19416.74,19414.31,19420.5,19409.19,1665388320000,217
473,3.404642159999998,19412.8531,19413.67,19415.28,19415.43,19408.79,1665388380000,246
474,5.56903186,19416.1028,19415.23,19415.72,19418.08,19413.8,1665388440000,207
475,19.74443304000003,19412.2591,19416.0,19412.99,19418.0,19409.19,1665388500000,363
476,6.162502260000004,19417.6685,19413.75,19416.85,19419.65,19412.24,1665388560000,193
477,8.108765570000001,19416.3769,19419.0,19415.85,19420.04,19411.99,1665388620000,301
478,10.782177959999997,19417.2647,19417.0,19416.29,19420.0,19412.85,1665388680000,292
479,7.018622700000006,19414.021,19416.2,19414.29,19417.37567491,19410.6,1665388740000,259
480,29.882068590000035,19411.171,19412.13,19420.25,19421.33,19405.0,1665388800000,491
481,4.643456029999998,19417.1781,19420.32,19414.04,19420.32,19413.0,1665388860000,166
482,4.989927029999999,19411.1974,19414.04,19408.24,19416.7,19406.35,1665388920000,215
483,12.526342150000001,19402.734,19408.54,19398.88,19415.7,19398.71,1665388980000,361
484,20.733324040000017,19395.6926,19400.09,19393.17,19415.6,19391.94,1665389040000,482
485,12.883871140000004,19388.676,19391.66,19382.75,19402.1,19378.19,1665389100000,472
486,13.934330509999992,19386.4955,19382.75,19387.84,19395.32,19382.75,1665389160000,476
487,6.803347889999998,19392.509,19388.38,19387.62,19395.34,19387.62,1665389220000,298
488,4.6071434999999985,19388.7395,19388.95,19388.29,19390.23,19385.96,1665389280000,288
489,4.870466800000002,19383.3402,19389.27,19381.93,19390.0,19379.48,1665389340000,269
490,82.47676761999966,19355.3006,19381.93,19341.46,19384.68,19327.0,1665389400000,1346
491,25.686046000000047,19360.7247,19341.45,19369.0,19376.0,19340.67,1665389460000,580
492,132.2369584800001,19339.2193,19369.92,19324.63,19372.94,19308.85,1665389520000,1489
493,21.65971108000001,19324.8299,19324.84,19315.83,19334.74,19314.87,1665389580000,382
494,315.7937839500003,19287.5649,19316.37,19297.0,19320.52,19267.0,1665389640000,2205
495,125.77960024999992,19309.4193,19301.14,19316.23,19326.17,19289.0,1665389700000,955
496,28.55420803000008,19311.0595,19316.01,19292.73,19320.85,19291.92,1665389760000,619
497,30.87730332000004,19290.2412,19292.25,19290.0,19305.31,19275.86,1665389820000,604
498,60.93754094999974,19285.0412,19278.04,19299.8,19303.78365797,19273.8,1665389880000,635
499,20.47884741999998,19306.3256,19301.21,19310.49,19314.07,19290.1,1665389940000,542
500,49.02275906,19299.8487,19310.59,19302.6,19310.7,19289.51395065,1665390000000,648
501,17.01602705000001,19301.731,19301.39,19301.09,19307.85,19295.03786644,1665390060000,455
502,29.331903300000015,19294.1009,19303.01,19281.79,19303.01,19279.0,1665390120000,495
503,27.75074458000006,19287.8471,19282.94,19293.61,19297.63,19278.0,1665390180000,573
504,122.77752713000015,19276.5579,19293.24,19259.26,19298.67,19254.76,1665390240000,1665
505,441.26952716999904,19214.4225,19271.2,19209.42,19271.2,19188.0,1665390300000,3405
506,130.8115602699998,19189.8485,19210.19,19212.22,19217.33,19160.0,1665390360000,1565
507,28.448369090000064,19204.8767,19211.81,19207.49,19223.84,19183.67,1665390420000,540
508,22.234701780000023,19212.913,19206.0,19201.7,19223.13,19200.41089054,1665390480000,450
509,49.51067273000005,19203.3271,19206.4,19199.4,19216.26,19191.19,1665390540000,551
510,116.30091085000002,19161.8335,19199.77,19149.0,19200.7,19137.0,1665390600000,1419
511,62.395863580000054,19170.0498,19155.92,19170.86,19183.97,19146.0,1665390660000,753
512,61.11970866999989,19153.1184,19175.93,19142.18,19182.32,19134.11,1665390720000,942
